300	1.75893	0.32107
301	1.75701	0.31837
302	1.75509	0.31567
303	1.75317	0.31298
304	1.75125	0.31028
305	1.74933	0.30758
306	1.74626	0.306
307	1.74319	0.30441
308	1.74013	0.30283
309	1.73706	0.30124
310	1.73399	0.29966
311	1.73177	0.29949
312	1.72954	0.29932
313	1.72732	0.29916
314	1.72509	0.29899
315	1.72287	0.29882
316	1.72017	0.29916
317	1.71747	0.2995
318	1.71478	0.29983
319	1.71208	0.30017
320	1.70938	0.30051
321	1.70746	0.30135
322	1.70554	0.30219
323	1.70362	0.30304
324	1.7017	0.30388
325	1.69978	0.30472
326	1.69958	0.30775
327	1.69937	0.31079
328	1.69917	0.31382
329	1.69896	0.31686
330	1.69876	0.31989
331	1.70031	0.32198
332	1.70186	0.32407
333	1.70342	0.32616
334	1.70497	0.32825
335	1.70652	0.33034
336	1.71046	0.33061
337	1.71441	0.33088
338	1.71835	0.33115
339	1.7223	0.33142
340	1.72624	0.33169
341	1.7289	0.3295
342	1.73156	0.32731
343	1.73423	0.32511
344	1.73689	0.32292
345	1.73955	0.32073
346	1.74029	0.31628
347	1.74103	0.31183
348	1.74178	0.30738
349	1.74252	0.30293
350	1.74326	0.29848
351	1.74279	0.29568
352	1.74232	0.29288
353	1.74184	0.29009
354	1.74137	0.28729
355	1.7409	0.28449
356	1.73965	0.28247
357	1.7384	0.28045
358	1.73716	0.27842
359	1.73591	0.2764
360	1.73466	0.27438
361	1.73267	0.2731
362	1.73068	0.27182
363	1.7287	0.27054
364	1.72671	0.26926
365	1.72472	0.26798
366	1.72303	0.26717
367	1.72135	0.26636
368	1.71966	0.26555
369	1.71798	0.26474
370	1.71629	0.26393
371	1.7144	0.26346
372	1.71251	0.26299
373	1.71063	0.26251
374	1.70874	0.26204
375	1.70685	0.26157
376	1.70466	0.26154
377	1.70247	0.2615
378	1.70028	0.26147
379	1.69809	0.26143
380	1.6959	0.2614
381	1.69452	0.2614
382	1.69314	0.2614
383	1.69175	0.2614
384	1.69037	0.2614
385	1.68899	0.2614
386	1.68714	0.26167
387	1.68528	0.26194
388	1.68343	0.26221
389	1.68157	0.26248
390	1.67972	0.26275
391	1.67753	0.26332
392	1.67534	0.2639
393	1.67314	0.26447
394	1.67095	0.26505
395	1.66876	0.26562
396	1.66701	0.2665
397	1.66526	0.26737
398	1.6635	0.26825
399	1.66175	0.26912
400	1.66	0.27
401	1.65808	0.27142
402	1.65616	0.27283
403	1.65423	0.27425
404	1.65231	0.27566
405	1.65039	0.27708
406	1.6484	0.27893
407	1.64641	0.28079
408	1.64443	0.28264
409	1.64244	0.2845
410	1.64045	0.28635
411	1.63897	0.28888
412	1.63748	0.29141
413	1.636	0.29393
414	1.63451	0.29646
415	1.63303	0.29899
416	1.63172	0.30212
417	1.6304	0.30526
418	1.62909	0.30839
419	1.62777	0.31153
420	1.62646	0.31466
421	1.62528	0.31783
422	1.6241	0.321
423	1.62292	0.32417
424	1.62174	0.32734
425	1.62056	0.33051
426	1.61952	0.33388
427	1.61847	0.33725
428	1.61743	0.34062
429	1.61638	0.34399
430	1.61534	0.34736
431	1.61487	0.35114
432	1.6144	0.35491
433	1.61392	0.35869
434	1.61345	0.36246
435	1.61298	0.36624
436	1.61274	0.37045
437	1.61251	0.37466
438	1.61227	0.37888
439	1.61204	0.38309
440	1.6118	0.3873
441	1.61234	0.39172
442	1.61288	0.39613
443	1.61341	0.40055
444	1.61395	0.40496
445	1.61449	0.40938
446	1.61587	0.41373
447	1.61725	0.41808
448	1.61864	0.42242
449	1.62002	0.42677
450	1.6214	0.43112
451	1.62336	0.43554
452	1.62531	0.43995
453	1.62727	0.44437
454	1.62922	0.44878
455	1.63118	0.4532
456	1.63405	0.45762
457	1.63691	0.46203
458	1.63978	0.46645
459	1.64264	0.47086
460	1.64551	0.47528
461	1.64939	0.47909
462	1.65326	0.4829
463	1.65714	0.48671
464	1.66101	0.49052
465	1.66489	0.49433
466	1.6688	0.49807
467	1.67271	0.50181
468	1.67662	0.50555
469	1.68053	0.50929
470	1.68444	0.51303
471	1.6899	0.51667
472	1.69536	0.52031
473	1.70082	0.52396
474	1.70628	0.5276
475	1.71174	0.53124
476	1.71713	0.53485
477	1.72253	0.53845
478	1.72792	0.54206
479	1.73332	0.54566
480	1.73871	0.54927
481	1.74522	0.55173
482	1.75172	0.55419
483	1.75823	0.55665
484	1.76473	0.55911
485	1.77124	0.56157
486	1.77818	0.56295
487	1.78513	0.56433
488	1.79207	0.56572
489	1.79902	0.5671
490	1.80596	0.56848
491	1.81166	0.56899
492	1.81735	0.56949
493	1.82305	0.57
494	1.82874	0.5705
495	1.83444	0.57101
496	1.84179	0.57074
497	1.84914	0.57047
498	1.85648	0.5702
499	1.86383	0.56993
500	1.87118	0.56966
501	1.87779	0.56838
502	1.88439	0.5671
503	1.891	0.56582
504	1.8976	0.56454
505	1.90421	0.56326
506	1.91092	0.56174
507	1.91763	0.56022
508	1.92433	0.55871
509	1.93104	0.55719
510	1.93775	0.55567
511	1.94389	0.55213
512	1.95002	0.54859
513	1.95616	0.54506
514	1.96229	0.54152
515	1.96843	0.53798
516	1.97389	0.53397
517	1.97935	0.52996
518	1.98481	0.52594
519	1.99027	0.52193
520	1.99573	0.51792
521	2.00062	0.51401
522	2.00551	0.5101
523	2.01039	0.50619
524	2.01528	0.50228
525	2.02017	0.49837
526	2.02462	0.49436
